measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),36,Kazakhstan,3,Both,23,5-14 years,294,All causes,3,Rate,2019,2373.3287369362533,2670.823830561823,2123.8014347785515
4,YLLs (Years of Life Lost),36,Kazakhstan,1,Male,24,15-49 years,294,All causes,3,Rate,2019,18628.772608932177,20891.14493970044,16582.57834507938
4,YLLs (Years of Life Lost),36,Kazakhstan,2,Female,24,15-49 years,294,All causes,3,Rate,2019,7098.7107015917745,8209.92497559055,6124.234541249023
4,YLLs (Years of Life Lost),36,Kazakhstan,3,Both,24,15-49 years,294,All causes,3,Rate,2019,12796.58218551491,14476.67030580064,11292.489439427176
4,YLLs (Years of Life Lost),36,Kazakhstan,1,Male,25,50-69 years,294,All causes,3,Rate,2019,63006.9177057792,72271.60721866014,54608.82969548555
4,YLLs (Years of Life Lost),36,Kazakhstan,2,Female,25,50-69 years,294,All causes,3,Rate,2019,28513.789844292798,32456.715050551255,24962.398066664242
4,YLLs (Years of Life Lost),36,Kazakhstan,3,Both,25,50-69 years,294,All causes,3,Rate,2019,43996.30416931801,50327.94554079515,38267.92306290597
4,YLLs (Years of Life Lost),36,Kazakhstan,1,Male,26,70+ years,294,All causes,3,Rate,2019,134109.78468032135,147752.0714570634,121120.09166047373
4,YLLs (Years of Life Lost),36,Kazakhstan,2,Female,26,70+ years,294,All causes,3,Rate,2019,90104.80827489056,98706.35695821476,82028.68830268021
4,YLLs (Years of Life Lost),36,Kazakhstan,3,Both,26,70+ years,294,All causes,3,Rate,2019,104554.84300090787,114811.63266933252,94861.93737668106
4,YLLs (Years of Life Lost),49,North Macedonia,1,Male,23,5-14 years,294,All causes,3,Rate,2019,1451.6869720769903,1714.5175260823548,1231.6370683557634
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,23,5-14 years,294,All causes,3,Rate,2019,958.3628134480273,1099.8442685230216,837.7176536616354
4,YLLs (Years of Life Lost),49,North Macedonia,3,Both,23,5-14 years,294,All causes,3,Rate,2019,1213.1609618198138,1417.3182967867895,1041.1740133718652
4,YLLs (Years of Life Lost),49,North Macedonia,1,Male,24,15-49 years,294,All causes,3,Rate,2019,7587.967400414848,9440.73119215309,6073.014099975978
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,24,15-49 years,294,All causes,3,Rate,2019,4031.5045979558136,5268.877054100619,3063.0876299263573
4,YLLs (Years of Life Lost),49,North Macedonia,3,Both,24,15-49 years,294,All causes,3,Rate,2019,5876.149118557092,7432.709014098994,4624.258005882715
4,YLLs (Years of Life Lost),49,North Macedonia,1,Male,25,50-69 years,294,All causes,3,Rate,2019,45781.835487882425,58638.057417844655,35409.399081997675
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,25,50-69 years,294,All causes,3,Rate,2019,26325.17104234434,33319.660663190705,20682.62159247159
4,YLLs (Years of Life Lost),49,North Macedonia,3,Both,25,50-69 years,294,All causes,3,Rate,2019,36095.15254289738,46033.05604547867,28077.534735891997
4,YLLs (Years of Life Lost),49,North Macedonia,1,Male,26,70+ years,294,All causes,3,Rate,2019,128783.31236625912,152855.42318263047,107640.89690418431
4,YLLs (Years of Life Lost),49,North Macedonia,2,Female,26,70+ years,294,All causes,3,Rate,2019,106814.36116348639,125693.73182759731,90382.12337763328
4,YLLs (Years of Life Lost),49,North Macedonia,3,Both,26,70+ years,294,All causes,3,Rate,2019,116524.93559193726,137700.57425987275,98010.73538220636
4,YLLs (Years of Life Lost),33,Armenia,1,Male,1,Under 5,294,All causes,3,Rate,2019,21611.20827841064,27773.910647895565,16816.401108040856
4,YLLs (Years of Life Lost),33,Armenia,2,Female,1,Under 5,294,All causes,3,Rate,2019,17035.48955316435,21306.942513563572,13669.509624862283
4,YLLs (Years of Life Lost),33,Armenia,3,Both,1,Under 5,294,All causes,3,Rate,2019,19466.11756378462,24755.26638191505,15377.495808942327
4,YLLs (Years of Life Lost),33,Armenia,1,Male,23,5-14 years,294,All causes,3,Rate,2019,1887.2387157047065,2137.2393669768785,1673.0112888631202
4,YLLs (Years of Life Lost),33,Armenia,2,Female,23,5-14 years,294,All causes,3,Rate,2019,1335.8223737319142,1475.855609504181,1217.9204127114106
4,YLLs (Years of Life Lost),33,Armenia,3,Both,23,5-14 years,294,All causes,3,Rate,2019,1630.034049612671,1828.3780349241724,1460.97301715625
4,YLLs (Years of Life Lost),33,Armenia,1,Male,24,15-49 years,294,All causes,3,Rate,2019,9035.909715666116,10482.75727886509,7746.447379462942
4,YLLs (Years of Life Lost),33,Armenia,2,Female,24,15-49 years,294,All causes,3,Rate,2019,3441.8742979761405,4167.453148850038,2817.4855494220287
4,YLLs (Years of Life Lost),33,Armenia,3,Both,24,15-49 years,294,All causes,3,Rate,2019,6195.998263943004,7276.680952778806,5244.172348816171
4,YLLs (Years of Life Lost),33,Armenia,1,Male,25,50-69 years,294,All causes,3,Rate,2019,47993.451796447254,57128.43280278064,39951.95509423064
4,YLLs (Years of Life Lost),33,Armenia,2,Female,25,50-69 years,294,All causes,3,Rate,2019,21064.19465903248,24977.773412138828,17649.83360355658
4,YLLs (Years of Life Lost),33,Armenia,3,Both,25,50-69 years,294,All causes,3,Rate,2019,33178.52197252148,39440.98749989756,27683.42151990743
4,YLLs (Years of Life Lost),33,Armenia,1,Male,26,70+ years,294,All causes,3,Rate,2019,109282.09938943408,123737.13868806665,95806.37107114101
4,YLLs (Years of Life Lost),33,Armenia,2,Female,26,70+ years,294,All causes,3,Rate,2019,83938.22275958197,94880.93433922292,73865.34001612577
4,YLLs (Years of Life Lost),33,Armenia,3,Both,26,70+ years,294,All causes,3,Rate,2019,93740.6392607369,106041.83674578794,82365.85672710711
4,YLLs (Years of Life Lost),145,Kuwait,1,Male,1,Under 5,294,All causes,3,Rate,2010,22707.598077866336,24655.62347952518,20810.712165327124
4,YLLs (Years of Life Lost),145,Kuwait,2,Female,1,Under 5,294,All causes,3,Rate,2010,19767.558893429286,21387.495393724355,18274.842982777966
4,YLLs (Years of Life Lost),145,Kuwait,3,Both,1,Under 5,294,All causes,3,Rate,2010,21278.487692635703,22995.372958537642,19586.23695328721
4,YLLs (Years of Life Lost),145,Kuwait,1,Male,23,5-14 years,294,All causes,3,Rate,2010,2444.6285191561237,2526.825002349784,2359.7536866553087
4,YLLs (Years of Life Lost),145,Kuwait,2,Female,23,5-14 years,294,All causes,3,Rate,2010,1479.5781336450716,1525.797835729295,1434.621583254525
4,YLLs (Years of Life Lost),145,Kuwait,3,Both,23,5-14 years,294,All causes,3,Rate,2010,1976.9122671933717,2035.0203515645367,1914.8042429668153
4,YLLs (Years of Life Lost),145,Kuwait,1,Male,24,15-49 years,294,All causes,3,Rate,2010,5197.982458367259,5335.8192566336775,5061.8953906501365
4,YLLs (Years of Life Lost),145,Kuwait,2,Female,24,15-49 years,294,All causes,3,Rate,2010,2355.9251189411725,2456.565971097694,2263.7826036865667
4,YLLs (Years of Life Lost),145,Kuwait,3,Both,24,15-49 years,294,All causes,3,Rate,2010,4024.6466922720588,4114.891073012299,3933.1049635966806
4,YLLs (Years of Life Lost),145,Kuwait,1,Male,25,50-69 years,294,All causes,3,Rate,2010,20183.17993083374,20857.86093491045,19499.238590248577
4,YLLs (Years of Life Lost),145,Kuwait,2,Female,25,50-69 years,294,All causes,3,Rate,2010,14144.388307230482,14696.769065383874,13623.380903436417
4,YLLs (Years of Life Lost),145,Kuwait,3,Both,25,50-69 years,294,All causes,3,Rate,2010,17932.05541309319,18385.292999538866,17447.003642398235
4,YLLs (Years of Life Lost),145,Kuwait,1,Male,26,70+ years,294,All causes,3,Rate,2010,63669.49400368499,65253.20881498852,62072.995328736215
4,YLLs (Years of Life Lost),145,Kuwait,2,Female,26,70+ years,294,All causes,3,Rate,2010,56185.85753755192,57712.71278253609,54709.66818112179
4,YLLs (Years of Life Lost),145,Kuwait,3,Both,26,70+ years,294,All causes,3,Rate,2010,60903.216948288675,62032.98165097331,59746.14552710976
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,1,Under 5,294,All causes,3,Rate,2010,62831.06030735992,76158.09263087333,51040.30875970961
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,1,Under 5,294,All causes,3,Rate,2010,53418.57047079596,64859.52820915308,43513.41934859211
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,1,Under 5,294,All causes,3,Rate,2010,58207.94452792746,70637.12555095989,47361.12270240459
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,23,5-14 years,294,All causes,3,Rate,2010,4940.8131620454615,5414.761350204339,4499.55193445941
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,23,5-14 years,294,All causes,3,Rate,2010,3948.417823328646,4273.42809401041,3647.685990003961
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,23,5-14 years,294,All causes,3,Rate,2010,4457.794199317349,4839.406593479779,4089.501275621014
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,24,15-49 years,294,All causes,3,Rate,2010,25671.258055931405,29269.91360536324,22382.79812818411
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,24,15-49 years,294,All causes,3,Rate,2010,9541.354858077657,11027.0888950676,8212.641702904626
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,24,15-49 years,294,All causes,3,Rate,2010,17189.989123335545,19289.811241981795,15393.271116858476
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,25,50-69 years,294,All causes,3,Rate,2010,46391.91426479118,55074.7439998682,38694.040642577165
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,25,50-69 years,294,All causes,3,Rate,2010,33699.8610964098,38752.57842976561,29203.0097078242
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,25,50-69 years,294,All causes,3,Rate,2010,39611.63976719952,44999.004278698165,34969.86561027937
4,YLLs (Years of Life Lost),128,Guatemala,1,Male,26,70+ years,294,All causes,3,Rate,2010,84320.8264566747,95597.40516057261,73815.45796850756
4,YLLs (Years of Life Lost),128,Guatemala,2,Female,26,70+ years,294,All causes,3,Rate,2010,70607.31619938035,78112.7489985916,63599.039872605426
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,26,70+ years,294,All causes,3,Rate,2010,76938.15908013514,84246.06708448759,70231.24909176758
4,YLLs (Years of Life Lost),127,El Salvador,1,Male,1,Under 5,294,All causes,3,Rate,2019,20704.702967969257,28516.31312706596,14707.49018795394
4,YLLs (Years of Life Lost),127,El Salvador,2,Female,1,Under 5,294,All causes,3,Rate,2019,17564.097450071233,23429.14085343319,12955.964255878032
4,YLLs (Years of Life Lost),127,El Salvador,3,Both,1,Under 5,294,All causes,3,Rate,2019,19174.147843200222,26037.110454327,13853.894607029519
4,YLLs (Years of Life Lost),127,El Salvador,1,Male,23,5-14 years,294,All causes,3,Rate,2019,2539.8232891455455,3068.4221940845396,2111.2126814510916
4,YLLs (Years of Life Lost),127,El Salvador,2,Female,23,5-14 years,294,All causes,3,Rate,2019,1890.3699481431358,2222.485677561975,1629.2303754000197
4,YLLs (Years of Life Lost),127,El Salvador,3,Both,23,5-14 years,294,All causes,3,Rate,2019,2223.7649537351153,2656.001800592479,1876.6465879885236
4,YLLs (Years of Life Lost),127,El Salvador,1,Male,24,15-49 years,294,All causes,3,Rate,2019,22085.82818869163,27798.17000413444,17519.023237352023
4,YLLs (Years of Life Lost),127,El Salvador,2,Female,24,15-49 years,294,All causes,3,Rate,2019,5626.941166217508,7555.775242498169,4186.26967874138
4,YLLs (Years of Life Lost),127,El Salvador,3,Both,24,15-49 years,294,All causes,3,Rate,2019,13255.392406699415,16937.826484412362,10365.804193094833
4,YLLs (Years of Life Lost),127,El Salvador,1,Male,25,50-69 years,294,All causes,3,Rate,2019,42261.115749926656,56044.61336148515,30932.61584872038
4,YLLs (Years of Life Lost),127,El Salvador,2,Female,25,50-69 years,294,All causes,3,Rate,2019,22640.5908658245,29523.0432549844,17105.03676353921
4,YLLs (Years of Life Lost),127,El Salvador,3,Both,25,50-69 years,294,All causes,3,Rate,2019,30915.044702397776,40707.83616016789,22936.46408201043
4,YLLs (Years of Life Lost),127,El Salvador,1,Male,26,70+ years,294,All causes,3,Rate,2019,78299.57930564512,95554.27975446334,62668.31561732318
4,YLLs (Years of Life Lost),127,El Salvador,2,Female,26,70+ years,294,All causes,3,Rate,2019,58918.19902708748,71609.47688244695,47856.77942409894
4,YLLs (Years of Life Lost),127,El Salvador,3,Both,26,70+ years,294,All causes,3,Rate,2019,67080.32316998948,81696.03012390493,54094.394878656196
4,YLLs (Years of Life Lost),201,Burkina Faso,1,Male,1,Under 5,294,All causes,3,Rate,2010,289396.8801853951,336226.0626904149,246655.69323773484
4,YLLs (Years of Life Lost),201,Burkina Faso,2,Female,1,Under 5,294,All causes,3,Rate,2010,265652.9236861037,300316.40911413083,233359.1549548208
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,1,Under 5,294,All causes,3,Rate,2010,277717.0591458426,318535.23933870654,240011.1843974083
4,YLLs (Years of Life Lost),201,Burkina Faso,1,Male,23,5-14 years,294,All causes,3,Rate,2010,12375.246668051555,14062.704762796187,10568.64327859263
4,YLLs (Years of Life Lost),201,Burkina Faso,2,Female,23,5-14 years,294,All causes,3,Rate,2010,10063.689923288199,11687.861062220421,8165.719962981331
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,23,5-14 years,294,All causes,3,Rate,2010,11238.39198535546,12826.834082659292,9380.42117217943
4,YLLs (Years of Life Lost),201,Burkina Faso,1,Male,24,15-49 years,294,All causes,3,Rate,2010,22026.389789447545,24671.341629268463,19438.35732955408
4,YLLs (Years of Life Lost),201,Burkina Faso,2,Female,24,15-49 years,294,All causes,3,Rate,2010,17433.01220142173,20237.67524902346,14834.839060444152
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,24,15-49 years,294,All causes,3,Rate,2010,19560.635218682946,21930.870753138865,17097.540023706406
4,YLLs (Years of Life Lost),201,Burkina Faso,1,Male,25,50-69 years,294,All causes,3,Rate,2010,81090.66074091135,90391.28862453267,72556.27986750973
4,YLLs (Years of Life Lost),201,Burkina Faso,2,Female,25,50-69 years,294,All causes,3,Rate,2010,51316.67901497,57229.79331876096,45798.55290807624
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,25,50-69 years,294,All causes,3,Rate,2010,65256.78631043529,71320.08780622171,59618.16690586583
4,YLLs (Years of Life Lost),201,Burkina Faso,1,Male,26,70+ years,294,All causes,3,Rate,2010,152512.70802025066,163268.9455496902,142161.36904229826
4,YLLs (Years of Life Lost),201,Burkina Faso,2,Female,26,70+ years,294,All causes,3,Rate,2010,114146.63171693828,120033.42096394234,108908.06540518261
4,YLLs (Years of Life Lost),201,Burkina Faso,3,Both,26,70+ years,294,All causes,3,Rate,2010,131927.38820288586,138368.29181498472,126214.76630220046
4,YLLs (Years of Life Lost),112,Grenada,1,Male,1,Under 5,294,All causes,3,Rate,2019,26093.601920405745,37338.065709382165,17795.05701108306
4,YLLs (Years of Life Lost),112,Grenada,2,Female,1,Under 5,294,All causes,3,Rate,2019,23077.82025048993,31835.4187200433,16419.19543614387
4,YLLs (Years of Life Lost),112,Grenada,3,Both,1,Under 5,294,All causes,3,Rate,2019,24619.47221702889,34648.43105324411,17122.528745663447
4,YLLs (Years of Life Lost),112,Grenada,1,Male,23,5-14 years,294,All causes,3,Rate,2019,2376.2652142798274,2686.40920828655,2083.29496070364
4,YLLs (Years of Life Lost),112,Grenada,2,Female,23,5-14 years,294,All causes,3,Rate,2019,1789.16237414004,1976.2497370149486,1608.5185621799299
4,YLLs (Years of Life Lost),112,Grenada,3,Both,23,5-14 years,294,All causes,3,Rate,2019,2092.174531019588,2344.447990768912,1850.402755347186
4,YLLs (Years of Life Lost),112,Grenada,1,Male,24,15-49 years,294,All causes,3,Rate,2019,11023.611850542826,12716.233368504654,9384.611079714537
4,YLLs (Years of Life Lost),112,Grenada,2,Female,24,15-49 years,294,All causes,3,Rate,2019,6917.76492658215,8131.336115916272,5901.575756131788
4,YLLs (Years of Life Lost),112,Grenada,3,Both,24,15-49 years,294,All causes,3,Rate,2019,9046.27791072394,10508.246728884602,7713.519192016527
4,YLLs (Years of Life Lost),112,Grenada,1,Male,25,50-69 years,294,All causes,3,Rate,2019,47459.78191561416,51521.08561080038,43619.6730718231
4,YLLs (Years of Life Lost),112,Grenada,2,Female,25,50-69 years,294,All causes,3,Rate,2019,30836.227354150236,33893.70856896071,27480.800778608245
4,YLLs (Years of Life Lost),112,Grenada,3,Both,25,50-69 years,294,All causes,3,Rate,2019,39451.896992256785,42977.10230950389,35891.65300872813
4,YLLs (Years of Life Lost),112,Grenada,1,Male,26,70+ years,294,All causes,3,Rate,2019,111970.95515206823,117518.75730737997,105835.22713072655
4,YLLs (Years of Life Lost),112,Grenada,2,Female,26,70+ years,294,All causes,3,Rate,2019,83680.91573213477,88419.95411560613,78858.95600655657
4,YLLs (Years of Life Lost),112,Grenada,3,Both,26,70+ years,294,All causes,3,Rate,2019,95540.22613731475,100583.19040099732,90607.90230162599
4,YLLs (Years of Life Lost),35,Georgia,1,Male,1,Under 5,294,All causes,3,Rate,2019,19045.72661979456,23818.965021195087,15081.951614947164
4,YLLs (Years of Life Lost),35,Georgia,2,Female,1,Under 5,294,All causes,3,Rate,2019,15319.619383311961,19191.719592308924,12121.137537169358
4,YLLs (Years of Life Lost),35,Georgia,3,Both,1,Under 5,294,All causes,3,Rate,2019,17249.136196221974,21574.353679313364,13681.562138118805
4,YLLs (Years of Life Lost),35,Georgia,1,Male,23,5-14 years,294,All causes,3,Rate,2019,1891.9732983430627,2143.49126022375,1682.1149310169374
4,YLLs (Years of Life Lost),35,Georgia,2,Female,23,5-14 years,294,All causes,3,Rate,2019,1277.6039286365524,1429.6513606681956,1148.8454948112667
4,YLLs (Years of Life Lost),35,Georgia,3,Both,23,5-14 years,294,All causes,3,Rate,2019,1600.6829317328375,1800.8680428891269,1435.499398514363
4,YLLs (Years of Life Lost),35,Georgia,1,Male,24,15-49 years,294,All causes,3,Rate,2019,16736.789534010662,19326.96044577235,14423.481481878931
4,YLLs (Years of Life Lost),35,Georgia,2,Female,24,15-49 years,294,All causes,3,Rate,2019,5036.586749190261,6075.9528200576,4144.391108497309
4,YLLs (Years of Life Lost),35,Georgia,3,Both,24,15-49 years,294,All causes,3,Rate,2019,10949.584244197407,12772.689307294022,9339.193006086012
4,YLLs (Years of Life Lost),35,Georgia,1,Male,25,50-69 years,294,All causes,3,Rate,2019,63073.2213760978,74460.9738794972,52867.89298309658
4,YLLs (Years of Life Lost),35,Georgia,2,Female,25,50-69 years,294,All causes,3,Rate,2019,24551.491357696334,28994.771946138066,20633.91218216861
4,YLLs (Years of Life Lost),35,Georgia,3,Both,25,50-69 years,294,All causes,3,Rate,2019,41822.490142836774,49379.28525799844,35085.83433071
4,YLLs (Years of Life Lost),35,Georgia,1,Male,26,70+ years,294,All causes,3,Rate,2019,131373.08676171122,147090.62296419218,116314.0876125071
4,YLLs (Years of Life Lost),35,Georgia,2,Female,26,70+ years,294,All causes,3,Rate,2019,87383.57830872222,98490.36862064578,77088.69639483624
4,YLLs (Years of Life Lost),35,Georgia,3,Both,26,70+ years,294,All causes,3,Rate,2019,102815.3883637788,115539.65878169744,90849.22266335037
4,YLLs (Years of Life Lost),63,Ukraine,1,Male,1,Under 5,294,All causes,3,Rate,2010,21381.11339991668,22647.141155399066,20151.918956444257
4,YLLs (Years of Life Lost),63,Ukraine,2,Female,1,Under 5,294,All causes,3,Rate,2010,16459.780802089037,17333.136039026023,15582.840787992727
4,YLLs (Years of Life Lost),63,Ukraine,3,Both,1,Under 5,294,All causes,3,Rate,2010,18992.83529819594,20069.27177806142,17976.00308957819
4,YLLs (Years of Life Lost),63,Ukraine,1,Male,23,5-14 years,294,All causes,3,Rate,2010,1953.2949866303543,1979.5229695846506,1926.2146910896731
4,YLLs (Years of Life Lost),63,Ukraine,2,Female,23,5-14 years,294,All causes,3,Rate,2010,1296.3009030180874,1314.8259195098622,1277.9447352839197
4,YLLs (Years of Life Lost),63,Ukraine,3,Both,23,5-14 years,294,All causes,3,Rate,2010,1633.859047514023,1653.4721453033296,1615.146299264916
4,YLLs (Years of Life Lost),63,Ukraine,1,Male,24,15-49 years,294,All causes,3,Rate,2010,23960.06086892863,24076.038107133183,23840.04934820799
4,YLLs (Years of Life Lost),63,Ukraine,2,Female,24,15-49 years,294,All causes,3,Rate,2010,8023.758108445696,8099.854399441919,7946.35093778436
4,YLLs (Years of Life Lost),63,Ukraine,3,Both,24,15-49 years,294,All causes,3,Rate,2010,15900.638961138027,15967.687930961636,15826.178598107554
4,YLLs (Years of Life Lost),63,Ukraine,1,Male,25,50-69 years,294,All causes,3,Rate,2010,74774.33424717632,75210.24526621588,74325.88763809399
4,YLLs (Years of Life Lost),63,Ukraine,2,Female,25,50-69 years,294,All causes,3,Rate,2010,28778.5649846519,29023.19644695766,28531.38906515467
4,YLLs (Years of Life Lost),63,Ukraine,3,Both,25,50-69 years,294,All causes,3,Rate,2010,48374.12723767361,48598.35627487293,48122.198274280105
4,YLLs (Years of Life Lost),63,Ukraine,1,Male,26,70+ years,294,All causes,3,Rate,2010,131736.03866308162,132286.9153695597,131168.92945964987
4,YLLs (Years of Life Lost),63,Ukraine,2,Female,26,70+ years,294,All causes,3,Rate,2010,92793.58400301533,93355.15675620786,92225.956341431
4,YLLs (Years of Life Lost),63,Ukraine,3,Both,26,70+ years,294,All causes,3,Rate,2010,105342.7162374719,105752.62624572222,104913.12214896422
4,YLLs (Years of Life Lost),112,Grenada,1,Male,1,Under 5,294,All causes,3,Rate,2010,28643.392620445436,36832.62397754423,21646.686540260493
4,YLLs (Years of Life Lost),112,Grenada,2,Female,1,Under 5,294,All causes,3,Rate,2010,25163.1589754307,31479.04246692344,19769.838886744525
4,YLLs (Years of Life Lost),112,Grenada,3,Both,1,Under 5,294,All causes,3,Rate,2010,26942.143072234183,34173.892829534416,20716.114076930473
4,YLLs (Years of Life Lost),112,Grenada,1,Male,23,5-14 years,294,All causes,3,Rate,2010,3470.224253820591,3860.3629884982156,3105.4068977661605
4,YLLs (Years of Life Lost),112,Grenada,2,Female,23,5-14 years,294,All causes,3,Rate,2010,2048.476667978885,2234.6428254723132,1862.7774220719189
4,YLLs (Years of Life Lost),112,Grenada,3,Both,23,5-14 years,294,All causes,3,Rate,2010,2768.7521543966673,3065.540253789918,2495.0198173691483
4,YLLs (Years of Life Lost),112,Grenada,1,Male,24,15-49 years,294,All causes,3,Rate,2010,12869.832020193338,13614.631946288084,12181.552163847571
4,YLLs (Years of Life Lost),112,Grenada,2,Female,24,15-49 years,294,All causes,3,Rate,2010,7292.232832909866,7807.42089048928,6819.243707331221
4,YLLs (Years of Life Lost),112,Grenada,3,Both,24,15-49 years,294,All causes,3,Rate,2010,10143.409320762128,10614.435343138884,9705.968074853565
4,YLLs (Years of Life Lost),112,Grenada,1,Male,25,50-69 years,294,All causes,3,Rate,2010,41461.339029839706,44263.52032466863,38892.00136724679
4,YLLs (Years of Life Lost),112,Grenada,2,Female,25,50-69 years,294,All causes,3,Rate,2010,31506.242388244595,33704.09214695686,29480.767754583387
4,YLLs (Years of Life Lost),112,Grenada,3,Both,25,50-69 years,294,All causes,3,Rate,2010,36580.27715961396,38376.241937741535,34970.70345475521
4,YLLs (Years of Life Lost),112,Grenada,1,Male,26,70+ years,294,All causes,3,Rate,2010,175714.82244239774,183368.3841508697,168500.33137016493
4,YLLs (Years of Life Lost),112,Grenada,2,Female,26,70+ years,294,All causes,3,Rate,2010,85394.49141992953,89919.06229507385,81097.21385213971
4,YLLs (Years of Life Lost),112,Grenada,3,Both,26,70+ years,294,All causes,3,Rate,2010,114281.15629931523,117851.9081932505,110827.7434699922
4,YLLs (Years of Life Lost),156,United Arab Emirates,1,Male,1,Under 5,294,All causes,3,Rate,2010,13809.411987362855,16347.946006157219,11694.461971365266
4,YLLs (Years of Life Lost),156,United Arab Emirates,2,Female,1,Under 5,294,All causes,3,Rate,2010,11858.301855356238,13913.141305900986,10017.651697878513
4,YLLs (Years of Life Lost),156,United Arab Emirates,3,Both,1,Under 5,294,All causes,3,Rate,2010,12860.751794772077,15147.987030143151,10890.365786896364
4,YLLs (Years of Life Lost),156,United Arab Emirates,1,Male,23,5-14 years,294,All causes,3,Rate,2010,2624.7447006744583,2833.4488443222604,2436.050447079647
4,YLLs (Years of Life Lost),156,United Arab Emirates,2,Female,23,5-14 years,294,All causes,3,Rate,2010,1620.797572876456,1724.9153910399418,1529.970630543593
4,YLLs (Years of Life Lost),156,United Arab Emirates,3,Both,23,5-14 years,294,All causes,3,Rate,2010,2143.611626785241,2301.7382033735216,2004.6271848097367
4,YLLs (Years of Life Lost),156,United Arab Emirates,1,Male,24,15-49 years,294,All causes,3,Rate,2010,9626.026275597094,11480.173750864153,8044.697097731371
4,YLLs (Years of Life Lost),156,United Arab Emirates,2,Female,24,15-49 years,294,All causes,3,Rate,2010,3466.222287207419,4205.959482819225,2821.104226415429
4,YLLs (Years of Life Lost),156,United Arab Emirates,3,Both,24,15-49 years,294,All causes,3,Rate,2010,8240.244355316026,9848.445157196442,6879.934693248992
4,YLLs (Years of Life Lost),156,United Arab Emirates,1,Male,25,50-69 years,294,All causes,3,Rate,2010,38233.90477632574,45827.400355851874,31105.36201871738
4,YLLs (Years of Life Lost),156,United Arab Emirates,2,Female,25,50-69 years,294,All causes,3,Rate,2010,37806.803132054214,44861.468882649344,31561.640943402635
4,YLLs (Years of Life Lost),156,United Arab Emirates,3,Both,25,50-69 years,294,All causes,3,Rate,2010,38122.44485883484,45510.884092253465,31245.79358780426
4,YLLs (Years of Life Lost),156,United Arab Emirates,1,Male,26,70+ years,294,All causes,3,Rate,2010,120535.17432390673,133107.5959547894,105838.52761764152
4,YLLs (Years of Life Lost),156,United Arab Emirates,2,Female,26,70+ years,294,All causes,3,Rate,2010,209958.6510396251,232541.7874226321,188253.73059717286
4,YLLs (Years of Life Lost),156,United Arab Emirates,3,Both,26,70+ years,294,All causes,3,Rate,2010,151454.73219716127,167296.6477415365,134524.42010410476
4,YLLs (Years of Life Lost),66,Brunei Darussalam,1,Male,1,Under 5,294,All causes,3,Rate,1990,21666.323777326077,23991.29061057987,19648.17095901244
4,YLLs (Years of Life Lost),66,Brunei Darussalam,2,Female,1,Under 5,294,All causes,3,Rate,1990,18458.94728163452,20352.992713551444,16797.38629691608
4,YLLs (Years of Life Lost),66,Brunei Darussalam,3,Both,1,Under 5,294,All causes,3,Rate,1990,20128.306860145203,22136.479760103248,18348.568240125172
4,YLLs (Years of Life Lost),66,Brunei Darussalam,1,Male,23,5-14 years,294,All causes,3,Rate,1990,4450.588364517271,4753.697762629637,4183.122203578167
4,YLLs (Years of Life Lost),66,Brunei Darussalam,2,Female,23,5-14 years,294,All causes,3,Rate,1990,2041.74327733661,2172.4362002664784,1930.5468478282978
4,YLLs (Years of Life Lost),66,Brunei Darussalam,3,Both,23,5-14 years,294,All causes,3,Rate,1990,3283.379219119769,3496.7231082878525,3090.4408576089795
4,YLLs (Years of Life Lost),66,Brunei Darussalam,1,Male,24,15-49 years,294,All causes,3,Rate,1990,13952.902283131307,15020.92572371492,12848.447158623061
4,YLLs (Years of Life Lost),66,Brunei Darussalam,2,Female,24,15-49 years,294,All causes,3,Rate,1990,7848.921560596332,8778.886031572834,7040.2659937704575
4,YLLs (Years of Life Lost),66,Brunei Darussalam,3,Both,24,15-49 years,294,All causes,3,Rate,1990,11137.582772007667,12052.071094728068,10225.323236919632
4,YLLs (Years of Life Lost),66,Brunei Darussalam,1,Male,25,50-69 years,294,All causes,3,Rate,1990,57039.59616905044,62378.1843968399,51510.54313808795
